,Unnamed: 0,shipment_date,transit_wh_name,destination_wh_name,type,gmv_x,orders_x,route,route 1,gmv_mean,orders_mean,gmv_std,orders_std,gmv,orders
1372,2062,2024-05-02,Тула,Невинномысск,other,114000.0,2,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.10377948410517131,-0.8904755398140006
1373,2064,2024-05-03,Новосибирск,Электросталь,box,116424.0,5,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,0.6447795139089361,0.6708950062729518
1374,2065,2024-05-03,Новосибирск,Электросталь,other,8800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.9472974368852578,-0.9267447968007726
1375,2066,2024-05-03,Обухово,Краснодар (Тихорецкая),box,829140.0,73,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.8094898720532439,1.6338163478185355
1376,2067,2024-05-03,Обухово,Новосибирск,box,238950.0,14,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.18752269300664942,0.05802978569519637
1377,2068,2024-05-03,Обухово,Склад Казань,box,1845850.0,118,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.4929317894432273,0.8913134432309575
1378,2069,2024-05-03,Обухово,Склад Казань,other,581495.0,17,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.6650493524630218,-0.8161654064397279
1379,2074,2024-05-03,Подольск 4,Котовск,other,76800.0,14,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.4859338673196315,-0.19251007379325055
1380,2075,2024-05-03,Подольск 4,Краснодар (Тихорецкая),box,2409550.0,199,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,1.0206648422296778,0.9609358128033193
1381,2076,2024-05-03,Подольск 4,Невинномысск,box,664040.0,59,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.4037708000168326,0.7747377011579215
1382,2077,2024-05-03,Подольск 4,Невинномысск,other,288730.0,15,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.3965134198713807,-0.5546172401046957
1383,2080,2024-05-03,Тула,Невинномысск,box,97260.0,14,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.23980016985553781,0.19236896737575593
1384,2082,2024-05-04,Новосибирск,Электросталь,box,35200.0,3,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.5567634342374588,-0.12792489526391035
1385,2084,2024-05-04,Обухово,Краснодар (Тихорецкая),box,531245.0,39,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.052021221423869834,-0.2938518611184414
1386,2085,2024-05-04,Обухово,Новосибирск,box,70650.0,4,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.9504527560991395,-1.0370484282302836
1387,2086,2024-05-04,Обухово,Склад Казань,box,1477440.0,104,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.15551719268070313,0.6546332066429417
1388,2087,2024-05-04,Обухово,Склад Казань,other,152000.0,8,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-1.0584096907722977,-0.9683169871034523
1389,2091,2024-05-04,Подольск 4,Котовск,other,63920.0,18,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.5908632565879532,0.07054716989939007
1390,2092,2024-05-04,Подольск 4,Краснодар (Тихорецкая),box,1755380.0,153,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,0.2350902847995195,0.2709818993441202
1391,2093,2024-05-04,Подольск 4,Невинномысск,box,364510.0,35,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.23492556401054887,0.04963500592376664
1392,2094,2024-05-04,Подольск 4,Невинномысск,other,162825.0,8,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.6649842432041603,-0.7661055262146576
1393,2097,2024-05-04,СЦ Минск,Тула,box,5000.0,2,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,-1.026304809075322,-0.8863762813300046
1394,2098,2024-05-04,Тула,Невинномысск,box,155940.0,17,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,0.2370035242801555,0.46308009417319507
1395,2099,2024-05-04,Тула,Невинномысск,other,94800.0,4,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.2597888727794268,-0.7100014552823746
1396,2101,2024-05-05,Новосибирск,Электросталь,box,8800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.9472974368852578,-0.9267447968007726
1397,2102,2024-05-05,Новосибирск,Электросталь,other,322080.0,5,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,3.68703939453529,0.6708950062729518
1398,2103,2024-05-05,Обухово,Краснодар (Тихорецкая),box,183495.0,19,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.8322155843512012,-1.427774336963722
1399,2104,2024-05-05,Обухово,Склад Казань,box,678680.0,52,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.5760408087580032,-0.22446481496968837
1400,2105,2024-05-05,Обухово,Склад Казань,other,108775.0,8,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-1.0979980459881173,-0.9683169871034523
1401,2109,2024-05-05,Подольск 4,Котовск,other,30940.0,6,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.8595411492951932,-0.7186245611785318
1402,2110,2024-05-05,Подольск 4,Краснодар (Тихорецкая),box,822525.0,82,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-0.8851493375792359,-0.7939469670820349
1403,2111,2024-05-05,Подольск 4,Невинномысск,box,145990.0,15,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.7008819939750379,-0.5546172401046957
1404,2112,2024-05-05,Подольск 4,Невинномысск,other,100100.0,6,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.7987345501304031,-0.8265307508175038
1405,2115,2024-05-05,СЦ Минск,Тула,box,5000.0,2,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,-1.026304809075322,-0.8863762813300046
1406,2116,2024-05-05,СЦ Минск,Тула,other,7500.0,1,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,-0.9531389340837503,-0.9831286218977163
1407,2117,2024-05-05,Тула,Невинномысск,box,46200.0,6,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.6546876378611359,-0.5295273707507484
1408,2119,2024-05-06,Новосибирск,Электросталь,box,169400.0,5,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,1.4284510792221858,0.6708950062729518
1409,2120,2024-05-06,Новосибирск,Электросталь,other,8800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.9472974368852578,-0.9267447968007726
1410,2121,2024-05-06,Обухово,Краснодар (Тихорецкая),box,482365.0,42,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.07226776510750464,-0.12376348974164934
1411,2122,2024-05-06,Обухово,Новосибирск,box,61650.0,6,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.9912511551949946,-0.8180327854451878
1412,2123,2024-05-06,Обухово,Склад Казань,box,1811935.0,117,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.4618701568892765,0.8744077120460992
1413,2124,2024-05-06,Обухово,Склад Казань,other,530860.0,16,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.7114242828586962,-0.8330711376245862
1414,2128,2024-05-06,Подольск 4,Котовск,other,83500.0,18,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.4313510328399921,0.07054716989939007
1415,2129,2024-05-06,Подольск 4,Краснодар (Тихорецкая),box,1876270.0,145,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,0.38026372327534663,0.15098991439469425
1416,2130,2024-05-06,Подольск 4,Невинномысск,box,717665.0,49,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.5181169173371956,0.4726115781436903
1417,2131,2024-05-06,Подольск 4,Невинномысск,other,117975.0,7,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.7606191776902821,-0.7963181385160807
1418,2134,2024-05-06,СЦ Минск,Тула,box,4825.0,2,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,-1.0314264203247319,-0.8863762813300046
1419,2135,2024-05-06,СЦ Минск,Тула,other,2500.0,1,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,-1.0994706840668935,-0.9831286218977163
1420,2136,2024-05-06,Тула,Невинномысск,box,121380.0,12,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.04381337533350436,0.011894882844129822
1421,2137,2024-05-06,Тула,Невинномысск,other,12000.0,2,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.9325793614371536,-0.8904755398140006
1422,2140,2024-05-07,Новосибирск,Электросталь,box,109032.0,7,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,0.5354299931675524,1.469714907809814
1423,2141,2024-05-07,Новосибирск,Электросталь,other,16984.0,2,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.8262318960644401,-0.5273348460323415
1424,2142,2024-05-07,Обухово,Краснодар (Тихорецкая),box,545545.0,65,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.08838236110060173,1.180247357480423
1425,2143,2024-05-07,Обухово,Новосибирск,box,372690.0,16,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,0.4187415175577571,0.2770454284802924
1426,2144,2024-05-07,Обухово,Склад Казань,box,2149375.0,138,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.7709203496949717,1.229428066928123
1427,2145,2024-05-07,Обухово,Склад Казань,other,266095.0,13,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.953913834477354,-0.8837883311791609
1428,2148,2024-05-07,Подольск 4,Котовск,other,128560.0,16,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.06426110423513368,-0.060981451946930235
1429,2149,2024-05-07,Подольск 4,Краснодар (Тихорецкая),box,2749505.0,193,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,1.4289073459690262,0.8709418240912499
1430,2150,2024-05-07,Подольск 4,Невинномысск,box,477490.0,36,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.005984913096297042,0.07984761822518976
1431,2151,2024-05-07,Подольск 4,Невинномысск,other,123370.0,9,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.749115265281082,-0.7358929139132344
1432,2154,2024-05-07,СЦ Минск,Тула,box,7325.0,3,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,-0.9582605453331603,-0.7896239407622928
1433,2155,2024-05-07,СЦ Минск,Тула,other,20000.0,3,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,-0.5873095591258926,-0.7896239407622928
1434,2156,2024-05-07,Тула,Невинномысск,box,152340.0,18,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,0.20775176390373262,0.5533171364390082
1435,2159,2024-05-08,Новосибирск,Электросталь,box,209000.0,10,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,2.0142520831938846,2.667944760115107
1436,2160,2024-05-08,Новосибирск,Электросталь,other,26400.0,2,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.6869414351200585,-0.5273348460323415
1437,2161,2024-05-08,Обухово,Краснодар (Тихорецкая),box,900640.0,86,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.9912955704369033,2.3708659571179678
1438,2162,2024-05-08,Обухово,Новосибирск,box,247320.0,11,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.14958018184750418,-0.27049367848244765
1439,2163,2024-05-08,Обухово,Склад Казань,box,2829860.0,158,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,1.3941541703783034,1.5675426906252883
1440,2164,2024-05-08,Обухово,Склад Казань,other,464360.0,18,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.772329444729188,-0.7992596752548696
1441,2168,2024-05-08,Подольск 4,Котовск,other,99540.0,12,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.3006780977573927,-0.3240386956395709
1442,2169,2024-05-08,Подольск 4,Краснодар (Тихорецкая),box,4251335.0,257,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,3.2324132199548936,1.8308777036866573
1443,2170,2024-05-08,Подольск 4,Невинномысск,box,515255.0,48,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.08651229996069815,0.4423989658422672
1444,2171,2024-05-08,Подольск 4,Невинномысск,other,180700.0,10,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.6268688707640393,-0.7056803016118113
1445,2174,2024-05-08,СЦ Минск,Тула,box,47500.0,18,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,0.21751506578139468,0.6616611677533836
1446,2175,2024-05-08,СЦ Минск,Тула,other,41000.0,5,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,0.027283790803308613,-0.5961192596268693
1447,2176,2024-05-08,Тула,Невинномысск,box,199380.0,26,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,0.5899747661556586,1.2752134745655124
1448,2177,2024-05-08,Тула,Невинномысск,other,12000.0,2,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.9325793614371536,-0.8904755398140006
1449,2178,2024-05-09,Новосибирск,Электросталь,box,25520.0,2,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.6999592352083185,-0.5273348460323415
1450,2179,2024-05-09,Новосибирск,Электросталь,other,32736.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.5932132744845867,-0.9267447968007726
1451,2180,2024-05-09,Обухово,Краснодар (Тихорецкая),box,339365.0,39,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.4358791618748236,-0.2938518611184414
1452,2181,2024-05-09,Обухово,Новосибирск,box,43650.0,5,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-1.0728479533867048,-0.9275406068377358
1453,2182,2024-05-09,Обухово,Склад Казань,box,631845.0,49,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.6189354441896495,-0.27518200852426317
1454,2183,2024-05-09,Обухово,Склад Казань,other,169575.0,7,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-1.0423133265636677,-0.9852227182883105
1455,2187,2024-05-09,Подольск 4,Котовск,other,39500.0,9,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.7898054682286688,-0.5213316284090513
1456,2188,2024-05-09,Подольск 4,Краснодар (Тихорецкая),box,1700490.0,132,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,0.16917441055071353,-0.0439970611481229
1457,2189,2024-05-09,Подольск 4,Невинномысск,box,334360.0,26,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.2992152691333264,-0.22227850478904143
1458,2190,2024-05-09,Подольск 4,Невинномысск,other,157430.0,8,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.6764881556133605,-0.7661055262146576
1459,2193,2024-05-09,СЦ Минск,Тула,box,15000.0,6,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,-0.7336413091090356,-0.49936691905915753
1460,2194,2024-05-09,Тула,Невинномысск,box,149520.0,15,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,0.18483788494220132,0.28260600964156896
1461,2195,2024-05-10,Новосибирск,Электросталь,box,33968.0,4,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.5749883543610228,0.27148505550452073
1462,2196,2024-05-10,Обухово,Краснодар (Тихорецкая),box,370695.0,30,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.3562152104012564,-0.8041169752488176
1463,2197,2024-05-10,Обухово,Новосибирск,box,112140.0,10,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.7623721362672475,-0.38000149987499565
1464,2198,2024-05-10,Обухово,Склад Казань,box,1837205.0,112,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.48501411840006337,0.7898790561218079
1465,2199,2024-05-10,Обухово,Склад Казань,other,423985.0,15,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.8093075787219866,-0.8499768688094445
1466,2202,2024-05-10,Подольск 4,Котовск,other,40800.0,5,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.7792147690012761,-0.784388872101692
1467,2203,2024-05-10,Подольск 4,Краснодар (Тихорецкая),box,1024540.0,119,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-0.6425551430743619,-0.23898403669094004
1468,2204,2024-05-10,Подольск 4,Невинномысск,box,258570.0,28,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.46082444827943947,-0.1618532801861952
1469,2205,2024-05-10,Подольск 4,Невинномысск,other,76375.0,5,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.8493240444600183,-0.856743363118927
1470,2208,2024-05-10,СЦ Минск,Тула,box,86175.0,26,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,1.3493911519010067,1.4356798922950778
1471,2209,2024-05-10,СЦ Минск,Тула,other,122500.0,14,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,2.4124913155285412,0.27465180548253654
1472,2210,2024-05-10,Тула,Невинномысск,box,126000.0,14,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.00627361618376163,0.19236896737575593
1473,2211,2024-05-10,Тула,Невинномысск,other,50220.0,1,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.6220231721074637,-0.9807125820798137
1474,2212,2024-05-11,Новосибирск,Электросталь,box,8183.999999999999,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.9564098969470397,-0.9267447968007726
1475,2213,2024-05-11,Новосибирск,Электросталь,other,29920.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.6348702347670186,-0.9267447968007726
1476,2214,2024-05-11,Обухово,Краснодар (Тихорецкая),box,404170.0,42,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.2710970879761795,-0.12376348974164934
1477,2215,2024-05-11,Обухово,Новосибирск,box,79740.0,8,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.9092463730123259,-0.5990171426600917
1478,2216,2024-05-11,Обухово,Склад Казань,box,921025.0,70,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.3540849974271112,0.07983834635776049
1479,2217,2024-05-11,Обухово,Склад Казань,other,169860.0,6,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-1.0420523044413657,-1.0021284494731688
1480,2221,2024-05-11,Подольск 4,Котовск,other,26720.0,4,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.8939201883256527,-0.8501531830248521
1481,2222,2024-05-11,Подольск 4,Краснодар (Тихорецкая),box,772805.0,80,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-0.9448567026302586,-0.8239449633193915
1482,2223,2024-05-11,Подольск 4,Невинномысск,box,525200.0,34,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.10771830717283819,0.019422393622343527
1483,2224,2024-05-11,Подольск 4,Невинномысск,other,6500.0,1,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.9983205003623095,-0.9775938123246194
1484,2227,2024-05-11,СЦ Минск,Тула,box,17250.0,6,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,-0.6677920216166212,-0.49936691905915753
1485,2228,2024-05-11,СЦ Минск,Тула,other,97375.0,6,СЦ Минск -> Тула,СЦ Минск - Тула,40067.74193548387,11.161290322580646,34168.93463363885,10.33566727308425,1.6771742718632474,-0.49936691905915753
1486,2229,2024-05-11,Тула,Невинномысск,box,201900.0,17,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,0.6104509984191546,0.46308009417319507
1487,2230,2024-05-11,Тула,Невинномысск,other,6000.0,1,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.9813322953978584,-0.9807125820798137
1488,2231,2024-05-12,Новосибирск,Электросталь,other,32560.0,2,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.5958168345022387,-0.5273348460323415
1489,2232,2024-05-12,Обухово,Краснодар (Тихорецкая),box,411840.0,27,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.2515942948768415,-0.9742053466256096
1490,2233,2024-05-12,Обухово,Новосибирск,box,54000.0,3,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-1.0259297944264714,-1.1465562496228316
1491,2234,2024-05-12,Обухово,Склад Казань,box,494570.0,34,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.7446610997651646,-0.5287679762971372
1492,2235,2024-05-12,Обухово,Склад Казань,other,37050.0,3,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-1.1636886134341475,-1.0528456430277437
